id,product_name,region,sales_amount,date,quantity,category,profit,customer_name,city,sub_category,discount,user_id
25313,Camera,South,4322.080078125,2025-01-19,5,Office Supplies,900.130004882813,Neha Arora,Bangalore,Imaging,18,14
25314,Smartwatch,Central,1708.31005859375,2025-12-08,4,Office Supplies,254.990005493164,Rahul Sharma,Hyderabad,Gadgets,19,15
25315,Camera,West,566.080017089844,2025-03-01,5,Office Supplies,57.5900001525879,Priya Singh,Delhi,Imaging,20,16
25316,Laptop,North,3213.4599609375,2025-04-11,4,Electronics,812.630004882813,Amit Verma,Mumbai,Computing,21,17
25317,Smartwatch,South,3091.11010742188,2024-06-29,5,Office Supplies,657.469970703125,Sneha Kapoor,Pune,Gadgets,22,18
25318,Keyboard,West,3949.27001953125,2025-10-28,1,Electronics,445.239990234375,Rohit Mehta,Bangalore,Peripherals,23,19
25319,Smartwatch,West,1980.51000976563,2025-11-24,4,Office Supplies,323.299987792969,Neha Arora,Hyderabad,Gadgets,24,20
25320,Headphones,South,5944.47021484375,2024-03-17,2,Electronics,602.070007324219,Rahul Sharma,Delhi,Accessories,5,21
25325,Keyboard,East,707.989990234375,2025-11-11,5,Electronics,113.599998474121,Neha Arora,Delhi,Peripherals,10,26
25326,Monitor,East,938.52001953125,2025-10-29,1,Office Supplies,111.779998779297,Rahul Sharma,Mumbai,Computing,11,27
25327,Smartwatch,East,2512.93994140625,2025-06-06,2,Office Supplies,625.369995117188,Priya Singh,Pune,Gadgets,12,28
25328,Monitor,South,2942.06005859375,2025-05-20,1,Office Supplies,328.239990234375,Amit Verma,Bangalore,Computing,13,29
25329,Keyboard,East,689.669982910156,2026-02-16,3,Electronics,77.0400009155273,Sneha Kapoor,Hyderabad,Peripherals,14,30
25330,Monitor,North,1073.81005859375,2025-11-04,1,Office Supplies,131.410003662109,Rohit Mehta,Delhi,Computing,15,31
25332,Headphones,Central,631.320007324219,2025-04-23,4,Electronics,151.479995727539,Rahul Sharma,Pune,Accessories,17,33
25333,Mobile,South,2018.92004394531,2024-12-02,1,Office Supplies,311.130004882813,Priya Singh,Bangalore,Gadgets,18,34
25334,Camera,South,1832.33996582031,2025-01-22,5,Office Supplies,190.169998168945,Amit Verma,Hyderabad,Imaging,19,35
25335,Mouse,Central,438.200012207031,2024-03-20,4,Electronics,49.4900016784668,Sneha Kapoor,Delhi,Peripherals,20,36
25337,Monitor,East,512.349975585938,2025-09-15,1,Office Supplies,170.580001831055,Neha Arora,Pune,Computing,22,38
25338,Monitor,North,4434.14990234375,2026-01-24,4,Office Supplies,686.359985351563,Rahul Sharma,Bangalore,Computing,23,39
25339,Smartwatch,East,2283.67993164063,2025-07-05,5,Office Supplies,419.119995117188,Priya Singh,Hyderabad,Gadgets,24,40
25340,Printer,North,1168.52001953125,2024-06-27,5,Office Supplies,168.649993896484,Amit Verma,Delhi,Office Devices,5,41
25341,Keyboard,North,135.729995727539,2025-02-03,5,Electronics,36.2099990844727,Sneha Kapoor,Mumbai,Peripherals,6,42
25342,Printer,East,1670.7099609375,2025-03-10,1,Office Supplies,412.760009765625,Rohit Mehta,Pune,Office Devices,7,43
25343,Headphones,East,2102.7099609375,2025-06-03,5,Electronics,221.410003662109,Neha Arora,Bangalore,Accessories,8,44
25344,Mobile,West,-3571.47998046875,2025-07-20,5,Office Supplies,-1203.30004882813,Rahul Sharma,Hyderabad,Gadgets,9,45
25345,Keyboard,West,2529.80004882813,2025-04-21,5,Electronics,284.140014648438,Priya Singh,Delhi,Peripherals,10,46
25346,Headphones,South,897.330017089844,2026-01-07,4,Electronics,151.75,Amit Verma,Mumbai,Accessories,11,47
25347,Smartwatch,South,1751.07995605469,2025-04-28,5,Office Supplies,466.970001220703,Sneha Kapoor,Pune,Gadgets,12,48
25349,Smartwatch,Central,3348.68994140625,2025-02-25,5,Office Supplies,885.960021972656,Neha Arora,Hyderabad,Gadgets,14,50
25350,Printer,East,3629.8701171875,2026-04-05,5,Office Supplies,443.040008544922,Rahul Sharma,Delhi,Office Devices,15,51
25351,Laptop,East,1389.83996582031,2025-11-10,4,Electronics,314.5,Priya Singh,Mumbai,Computing,16,52
25352,Laptop,West,3527.52001953125,2025-04-10,1,Electronics,949.669982910156,Amit Verma,Pune,Computing,17,53
25353,Mobile,South,3804.8701171875,2025-08-15,3,Office Supplies,1133.81005859375,Sneha Kapoor,Bangalore,Gadgets,18,54
25354,Printer,West,3216.48999023438,2026-02-26,4,Office Supplies,942.599975585938,Rohit Mehta,Hyderabad,Office Devices,19,55
25355,Mobile,West,5001.43994140625,2025-01-17,1,Office Supplies,1007.97998046875,Neha Arora,Delhi,Gadgets,20,56
25356,Mobile,South,3233.43994140625,2024-08-23,5,Office Supplies,1007.39001464844,Rahul Sharma,Mumbai,Gadgets,21,57
25357,Tablet,East,1762.18994140625,2025-01-30,5,Electronics,575.599975585938,Priya Singh,Pune,Gadgets,22,58
25358,Smartwatch,North,1624.31005859375,2024-01-20,5,Office Supplies,271.190002441406,Amit Verma,Bangalore,Gadgets,23,59
25359,Tablet,Central,3757.13989257813,2026-01-01,3,Electronics,462.529998779297,Sneha Kapoor,Hyderabad,Gadgets,24,60
25360,Monitor,South,1124.13000488281,2026-04-20,3,Office Supplies,363.989990234375,Rohit Mehta,Delhi,Computing,5,61
25361,Mobile,North,5031.47998046875,2025-06-30,1,Office Supplies,1002.08001708984,Neha Arora,Mumbai,Gadgets,6,62
25364,Smartwatch,East,4162.47998046875,2024-03-06,5,Office Supplies,802.859985351563,Amit Verma,Hyderabad,Gadgets,9,65
25365,Camera,South,2746.09008789063,2024-12-05,2,Office Supplies,792.75,Sneha Kapoor,Delhi,Imaging,10,66
25366,Tablet,Central,3680.6298828125,2024-03-22,2,Electronics,412.200012207031,Rohit Mehta,Mumbai,Gadgets,11,67
25367,Mobile,Central,4315.18017578125,2024-08-14,3,Office Supplies,505.690002441406,Neha Arora,Pune,Gadgets,12,68
25368,Tablet,North,1321.5400390625,2024-08-21,4,Electronics,417.989990234375,Rahul Sharma,Bangalore,Gadgets,13,69
25369,Laptop,South,410.630004882813,2025-11-12,5,Electronics,47.2999992370605,Priya Singh,Hyderabad,Computing,14,70
25370,Mobile,North,408.910003662109,2023-12-31,4,Office Supplies,80.2399978637695,Amit Verma,Delhi,Gadgets,15,71
25371,Laptop,South,2574.580078125,2024-12-08,4,Electronics,531.47998046875,Sneha Kapoor,Mumbai,Computing,16,72
25372,Smartwatch,South,1684.64001464844,2025-03-08,4,Office Supplies,442.630004882813,Rohit Mehta,Pune,Gadgets,17,73
25373,Laptop,South,5527.22021484375,2025-11-10,5,Electronics,1563.98999023438,Neha Arora,Bangalore,Computing,18,74
25375,Printer,North,3890.47998046875,2024-09-28,3,Office Supplies,1354.2099609375,Priya Singh,Delhi,Office Devices,20,76
25377,Monitor,Central,791.719970703125,2024-04-18,5,Office Supplies,276.739990234375,Sneha Kapoor,Pune,Computing,22,78
25378,Mouse,Central,4189.06982421875,2025-06-28,1,Electronics,1351.98999023438,Rohit Mehta,Bangalore,Peripherals,23,79
25379,Smartwatch,North,4097.14990234375,2025-09-17,5,Office Supplies,455.019989013672,Neha Arora,Hyderabad,Gadgets,24,80
25380,Laptop,North,3762.53002929688,2024-11-21,4,Electronics,1106.7099609375,Rahul Sharma,Delhi,Computing,5,81
25382,Laptop,Central,4386.7099609375,2025-08-23,3,Electronics,1007.46997070313,Amit Verma,Pune,Computing,7,83
25383,Headphones,West,2039.63000488281,2024-01-10,4,Electronics,231.179992675781,Sneha Kapoor,Bangalore,Accessories,8,84
25384,Monitor,South,4411.06005859375,2024-10-30,5,Office Supplies,643.669982910156,Rohit Mehta,Hyderabad,Computing,9,85
25386,Keyboard,South,3739.80004882813,2024-07-17,1,Electronics,482.420013427734,Rahul Sharma,Mumbai,Peripherals,11,87
25387,Laptop,South,2935.38989257813,2024-11-02,2,Electronics,356.220001220703,Priya Singh,Pune,Computing,12,88
25388,Tablet,West,3655.64990234375,2025-11-23,5,Electronics,627.719970703125,Amit Verma,Bangalore,Gadgets,13,89
25389,Keyboard,West,2094.82006835938,2024-10-19,4,Electronics,669.349975585938,Sneha Kapoor,Hyderabad,Peripherals,14,90
25390,Smartwatch,South,572.219970703125,2024-06-14,5,Office Supplies,60.810001373291,Rohit Mehta,Delhi,Gadgets,15,91
25391,Laptop,South,3749.63989257813,2025-02-07,5,Electronics,892.320007324219,Neha Arora,Mumbai,Computing,16,92
25392,Tablet,East,444.329986572266,2025-03-23,2,Electronics,82.0100021362305,Rahul Sharma,Pune,Gadgets,17,93
25393,Keyboard,East,811.210021972656,2025-10-28,1,Electronics,174.960006713867,Priya Singh,Bangalore,Peripherals,18,94
25394,Mouse,Central,2841.31005859375,2025-02-21,2,Electronics,564.820007324219,Amit Verma,Hyderabad,Peripherals,19,95
25395,Laptop,Central,911.97998046875,2025-03-02,1,Electronics,201.899993896484,Sneha Kapoor,Delhi,Computing,20,96
25398,Keyboard,West,2956.8798828125,2025-12-30,3,Electronics,758.659973144531,Rahul Sharma,Bangalore,Peripherals,23,99
25399,Printer,North,1351.7099609375,2025-03-08,5,Office Supplies,148.399993896484,Priya Singh,Hyderabad,Office Devices,24,100
25400,Camera,East,3786.46997070313,2024-01-12,4,Office Supplies,1091.2099609375,Amit Verma,Delhi,Imaging,5,1
25401,Keyboard,North,3466.69995117188,2026-03-18,5,Electronics,674.590026855469,Sneha Kapoor,Mumbai,Peripherals,6,2
25402,Keyboard,South,1336.13000488281,2024-06-09,4,Electronics,257.290008544922,Rohit Mehta,Pune,Peripherals,7,3
25403,Camera,South,415.660003662109,2024-07-31,4,Office Supplies,127.0,Neha Arora,Bangalore,Imaging,8,4
25404,Mouse,East,1841.94995117188,2024-11-25,4,Electronics,515.390014648438,Rahul Sharma,Hyderabad,Peripherals,9,5
25405,Keyboard,Central,5041.27001953125,2025-04-20,4,Electronics,1366.71997070313,Priya Singh,Delhi,Peripherals,10,6
25406,Monitor,North,4414.02978515625,2024-05-22,4,Office Supplies,1513.39001464844,Amit Verma,Mumbai,Computing,11,7
25407,Headphones,North,832.289978027344,2024-12-09,2,Electronics,94.0699996948242,Sneha Kapoor,Pune,Accessories,12,8
25408,Printer,South,1218.11999511719,2024-09-24,4,Office Supplies,394.690002441406,Rohit Mehta,Bangalore,Office Devices,13,9
25409,Headphones,East,1518.0,2025-10-10,5,Electronics,481.450012207031,Neha Arora,Hyderabad,Accessories,14,10
25410,Mouse,South,3837.71997070313,2025-04-07,1,Electronics,808.419982910156,Rahul Sharma,Delhi,Peripherals,15,11
25411,Monitor,North,580.0,2025-12-20,2,Office Supplies,161.460006713867,Priya Singh,Mumbai,Computing,16,12
25412,Monitor,West,4857.64990234375,2024-02-04,1,Office Supplies,890.75,Amit Verma,Pune,Computing,17,13
25413,Mouse,South,490.720001220703,2025-10-29,1,Electronics,139.850006103516,Sneha Kapoor,Bangalore,Peripherals,18,14
25414,Monitor,South,3046.8701171875,2024-04-19,2,Office Supplies,728.809997558594,Rohit Mehta,Hyderabad,Computing,19,15
25415,Printer,West,2152.73999023438,2024-10-30,3,Office Supplies,598.75,Neha Arora,Delhi,Office Devices,20,16
25416,Mouse,South,3586.94995117188,2025-01-01,4,Electronics,596.140014648438,Rahul Sharma,Mumbai,Peripherals,21,17
25417,Camera,North,922.109985351563,2024-01-28,4,Office Supplies,137.919998168945,Priya Singh,Pune,Imaging,22,18
25418,Mobile,North,2282.56005859375,2025-02-16,3,Office Supplies,589.390014648438,Amit Verma,Bangalore,Gadgets,23,19
25419,Monitor,North,4357.81005859375,2025-08-03,1,Office Supplies,1354.97998046875,Sneha Kapoor,Hyderabad,Computing,24,20
25420,Keyboard,North,3746.8701171875,2024-07-29,2,Electronics,466.790008544922,Rohit Mehta,Delhi,Peripherals,5,21
25421,Smartwatch,North,2454.38989257813,2024-06-24,2,Office Supplies,507.459991455078,Neha Arora,Mumbai,Gadgets,6,22
25422,Printer,West,2180.56005859375,2025-06-01,4,Office Supplies,334.130004882813,Rahul Sharma,Pune,Office Devices,7,23
25423,Camera,South,2127.26000976563,2023-11-30,3,Office Supplies,380.640014648438,Priya Singh,Bangalore,Imaging,8,24
25424,Camera,East,3846.18994140625,2024-02-12,2,Office Supplies,1299.75,Amit Verma,Hyderabad,Imaging,9,25
25425,Tablet,South,4070.34008789063,2024-06-23,5,Electronics,900.119995117188,Sneha Kapoor,Delhi,Gadgets,10,26
25427,Smartwatch,North,450.290008544922,2026-03-15,3,Office Supplies,108.190002441406,Neha Arora,Pune,Gadgets,12,28
25428,Camera,North,964.299987792969,2024-09-21,3,Office Supplies,175.589996337891,Rahul Sharma,Bangalore,Imaging,13,29
25429,Monitor,West,3185.3701171875,2025-02-04,4,Office Supplies,798.599975585938,Priya Singh,Hyderabad,Computing,14,30
25430,Laptop,North,4619.830078125,2025-08-30,3,Electronics,1512.11999511719,Amit Verma,Delhi,Computing,15,31
25432,Printer,West,2906.89990234375,2026-02-23,4,Office Supplies,628.210021972656,Rohit Mehta,Pune,Office Devices,17,33
25433,Camera,Central,566.549987792969,2024-12-11,1,Office Supplies,135.880004882813,Neha Arora,Bangalore,Imaging,18,34
25434,Mouse,East,3692.86010742188,2024-09-21,2,Electronics,494.760009765625,Rahul Sharma,Hyderabad,Peripherals,19,35
25437,Headphones,South,1701.75,2026-02-23,5,Electronics,231.960006713867,Sneha Kapoor,Pune,Accessories,22,38
25438,Tablet,East,2056.64990234375,2025-05-03,4,Electronics,581.130004882813,Rohit Mehta,Bangalore,Gadgets,23,39
25439,Laptop,North,4444.81005859375,2025-04-23,5,Electronics,1163.61999511719,Neha Arora,Hyderabad,Computing,24,40
25441,Printer,South,3964.580078125,2025-07-06,5,Office Supplies,594.450012207031,Priya Singh,Mumbai,Office Devices,6,42
25442,Printer,North,1481.42004394531,2024-01-11,5,Office Supplies,153.639999389648,Amit Verma,Pune,Office Devices,7,43
25443,Tablet,West,3224.06005859375,2025-01-25,4,Electronics,638.260009765625,Sneha Kapoor,Bangalore,Gadgets,8,44
25444,Headphones,Central,1593.84997558594,2024-11-26,2,Electronics,379.570007324219,Rohit Mehta,Hyderabad,Accessories,9,45
25445,Laptop,North,2690.1201171875,2024-07-07,3,Electronics,744.640014648438,Neha Arora,Delhi,Computing,10,46
25446,Tablet,North,4469.43017578125,2026-01-17,3,Electronics,876.909973144531,Rahul Sharma,Mumbai,Gadgets,11,47
25450,Tablet,East,1909.69995117188,2025-07-13,2,Electronics,446.130004882813,Rohit Mehta,Delhi,Gadgets,15,51
25451,Smartwatch,North,1064.7900390625,2025-12-03,2,Office Supplies,126.01000213623,Neha Arora,Mumbai,Gadgets,16,52
25452,Mouse,South,4235.35009765625,2025-12-05,1,Electronics,742.900024414063,Rahul Sharma,Pune,Peripherals,17,53
25453,Laptop,West,105.040000915527,2025-10-05,4,Electronics,31.7700004577637,Priya Singh,Bangalore,Computing,18,54
25454,Headphones,Central,1676.42004394531,2025-03-01,1,Electronics,472.549987792969,Amit Verma,Hyderabad,Accessories,19,55
25455,Mouse,West,4262.169921875,2025-06-13,2,Electronics,1403.81994628906,Sneha Kapoor,Delhi,Peripherals,20,56
25456,Monitor,East,3495.6298828125,2025-11-10,1,Office Supplies,1216.41003417969,Rohit Mehta,Mumbai,Computing,21,57
25458,Tablet,North,3183.03002929688,2025-02-27,4,Electronics,818.700012207031,Rahul Sharma,Bangalore,Gadgets,23,59
25459,Keyboard,North,3434.69995117188,2025-05-13,5,Electronics,1006.28002929688,Priya Singh,Hyderabad,Peripherals,24,60
25460,Monitor,East,6452.9501953125,2024-07-04,4,Office Supplies,2113.19995117188,Amit Verma,Delhi,Computing,5,61
25461,Headphones,South,4604.56005859375,2024-06-08,4,Electronics,1561.83996582031,Sneha Kapoor,Mumbai,Accessories,6,62
25462,Mouse,North,1407.71997070313,2025-05-14,3,Electronics,338.820007324219,Rohit Mehta,Pune,Peripherals,7,63
25463,Mouse,South,1492.02001953125,2024-11-04,3,Electronics,241.089996337891,Neha Arora,Bangalore,Peripherals,8,64
25464,Mouse,South,207.839996337891,2025-02-06,5,Electronics,21.0100002288818,Rahul Sharma,Hyderabad,Peripherals,9,65
25465,Monitor,North,835.859985351563,2024-10-10,1,Office Supplies,252.020004272461,Priya Singh,Delhi,Computing,10,66
25467,Monitor,North,840.840026855469,2024-08-02,2,Office Supplies,264.269989013672,Sneha Kapoor,Pune,Computing,12,68
25468,Mouse,East,3040.39990234375,2024-07-09,4,Electronics,1061.23999023438,Rohit Mehta,Bangalore,Peripherals,13,69
25471,Mobile,West,4680.52978515625,2024-03-20,2,Office Supplies,713.359985351563,Priya Singh,Mumbai,Gadgets,16,72
25473,Camera,South,1601.5,2024-04-13,3,Office Supplies,420.489990234375,Sneha Kapoor,Bangalore,Imaging,18,74
25474,Printer,North,5205.64013671875,2025-11-04,5,Office Supplies,660.190002441406,Rohit Mehta,Hyderabad,Office Devices,19,75
25475,Laptop,South,3534.39990234375,2024-08-02,5,Electronics,948.369995117188,Neha Arora,Delhi,Computing,20,76
25477,Keyboard,East,777.450012207031,2026-03-24,1,Electronics,110.809997558594,Priya Singh,Pune,Peripherals,22,78
25478,Laptop,East,3874.89990234375,2026-03-19,1,Electronics,1123.60998535156,Amit Verma,Bangalore,Computing,23,79
25479,Tablet,West,4157.60009765625,2024-05-10,3,Electronics,605.010009765625,Sneha Kapoor,Hyderabad,Gadgets,24,80
25480,Tablet,East,3458.34008789063,2025-03-04,1,Electronics,1085.21997070313,Rohit Mehta,Delhi,Gadgets,5,81
25481,Mobile,West,3765.93994140625,2024-09-20,2,Office Supplies,1281.08996582031,Neha Arora,Mumbai,Gadgets,6,82
25482,Printer,West,3255.30004882813,2025-02-09,5,Office Supplies,592.619995117188,Rahul Sharma,Pune,Office Devices,7,83
25483,Mouse,North,1133.88000488281,2025-05-30,2,Electronics,381.809997558594,Priya Singh,Bangalore,Peripherals,8,84
25484,Headphones,West,1062.89001464844,2024-06-07,1,Electronics,300.649993896484,Amit Verma,Hyderabad,Accessories,9,85
25485,Smartwatch,Central,3621.68994140625,2024-07-09,5,Office Supplies,586.890014648438,Sneha Kapoor,Delhi,Gadgets,10,86
25486,Camera,South,123.660003662109,2025-07-14,4,Office Supplies,18.7099990844727,Rohit Mehta,Mumbai,Imaging,11,87
25487,Tablet,South,4205.72998046875,2024-04-14,2,Electronics,1338.57995605469,Neha Arora,Pune,Gadgets,12,88
25489,Printer,Central,961.940002441406,2024-01-31,1,Office Supplies,179.130004882813,Priya Singh,Hyderabad,Office Devices,14,90
25490,Headphones,North,-1960.47998046875,2024-04-19,4,Electronics,-654.919982910156,Amit Verma,Delhi,Accessories,15,91
25491,Headphones,West,463.359985351563,2024-10-21,4,Electronics,87.4800033569336,Sneha Kapoor,Mumbai,Accessories,16,92
25492,Laptop,North,3237.40991210938,2024-05-23,3,Electronics,854.080017089844,Rohit Mehta,Pune,Computing,17,93
25494,Printer,South,172.729995727539,2026-01-19,3,Office Supplies,53.2200012207031,Rahul Sharma,Hyderabad,Office Devices,19,95
25495,Printer,East,1196.36999511719,2024-04-12,3,Office Supplies,205.910003662109,Priya Singh,Delhi,Office Devices,20,96
25496,Printer,South,563.169982910156,2024-05-31,4,Office Supplies,137.460006713867,Amit Verma,Mumbai,Office Devices,21,97
25497,Smartwatch,North,1610.5400390625,2025-09-15,2,Office Supplies,406.679992675781,Sneha Kapoor,Pune,Gadgets,22,98
25499,Keyboard,Central,4607.64990234375,2025-11-02,1,Electronics,791.460021972656,Neha Arora,Hyderabad,Peripherals,24,100
25500,Keyboard,North,438.149993896484,2025-03-30,5,Electronics,108.110000610352,Rahul Sharma,Delhi,Peripherals,5,1
25501,Keyboard,South,320.980010986328,2025-06-24,3,Electronics,71.8899993896484,Priya Singh,Mumbai,Peripherals,6,2
25503,Mobile,East,6670.75,2024-07-19,2,Office Supplies,1630.09997558594,Sneha Kapoor,Bangalore,Gadgets,8,4
25504,Tablet,North,5046.06982421875,2025-10-29,4,Electronics,1230.39001464844,Rohit Mehta,Hyderabad,Gadgets,9,5
25508,Monitor,North,4655.8798828125,2025-06-12,1,Office Supplies,1556.15002441406,Amit Verma,Bangalore,Computing,13,9
25509,Laptop,South,4465.6298828125,2025-09-08,2,Electronics,1393.32995605469,Sneha Kapoor,Hyderabad,Computing,14,10
25511,Headphones,North,1309.59997558594,2025-08-11,4,Electronics,304.940002441406,Neha Arora,Mumbai,Accessories,16,12
25512,Keyboard,East,1745.0,2024-06-01,2,Electronics,495.130004882813,Rahul Sharma,Pune,Peripherals,17,13
25513,Headphones,West,3344.17993164063,2025-10-25,5,Electronics,967.200012207031,Priya Singh,Bangalore,Accessories,18,14
25514,Printer,South,1351.40002441406,2026-08-09,5,Office Supplies,217.190002441406,Amit Verma,Hyderabad,Office Devices,19,15
25515,Monitor,South,-3210.13989257813,2024-09-05,5,Office Supplies,-606.929992675781,Sneha Kapoor,Delhi,Computing,20,16
25516,Headphones,West,2785.71997070313,2025-07-20,3,Electronics,666.239990234375,Rohit Mehta,Mumbai,Accessories,21,17
25517,Tablet,East,5211.669921875,2024-07-26,2,Electronics,1062.96997070313,Neha Arora,Pune,Gadgets,22,18
